Hour,Seasons,Holiday,Functioning Day,Month,Rented Bike Count
Afternoon,Autumn,No Holiday,Yes,October,941
Afternoon,Autumn,No Holiday,Yes,October,1236
Afternoon,Autumn,No Holiday,Yes,October,1601
Afternoon,Autumn,No Holiday,Yes,October,1870
Afternoon,Autumn,No Holiday,Yes,October,2012
Night,Autumn,No Holiday,Yes,October,1761
Night,Autumn,No Holiday,Yes,October,1567
Night,Autumn,No Holiday,Yes,October,1731
Night,Autumn,No Holiday,Yes,October,1459
Night,Autumn,No Holiday,Yes,October,1162
Morning,Autumn,No Holiday,Yes,October,1049
Morning,Autumn,No Holiday,Yes,October,768
Morning,Autumn,No Holiday,Yes,October,538
Morning,Autumn,No Holiday,Yes,October,372
Morning,Autumn,No Holiday,Yes,October,255
Morning,Autumn,No Holiday,Yes,October,146
Morning,Autumn,No Holiday,Yes,October,189
Morning,Autumn,No Holiday,Yes,October,345
Morning,Autumn,No Holiday,Yes,October,589
Morning,Autumn,No Holiday,Yes,October,753
Morning,Autumn,No Holiday,Yes,October,932
Morning,Autumn,No Holiday,Yes,October,1188
Morning,Autumn,No Holiday,Yes,October,1516
Afternoon,Autumn,No Holiday,Yes,October,1714
Afternoon,Autumn,No Holiday,Yes,October,1987
Afternoon,Autumn,No Holiday,Yes,October,2167
Afternoon,Autumn,No Holiday,Yes,October,2270
Afternoon,Autumn,No Holiday,Yes,October,2255
Afternoon,Autumn,No Holiday,Yes,October,2069
Night,Autumn,No Holiday,Yes,October,1608
Night,Autumn,No Holiday,Yes,October,1519
Night,Autumn,No Holiday,Yes,October,1385
Night,Autumn,No Holiday,Yes,October,1160
Night,Autumn,No Holiday,Yes,October,840
Morning,Autumn,No Holiday,Yes,October,711
Morning,Autumn,No Holiday,Yes,October,390
Morning,Autumn,No Holiday,Yes,October,265
Morning,Autumn,No Holiday,Yes,October,192
Morning,Autumn,No Holiday,Yes,October,123
Morning,Autumn,No Holiday,Yes,October,215
Morning,Autumn,No Holiday,Yes,October,503
Morning,Autumn,No Holiday,Yes,October,1206
Morning,Autumn,No Holiday,Yes,October,2005
Morning,Autumn,No Holiday,Yes,October,1166
Morning,Autumn,No Holiday,Yes,October,943
Morning,Autumn,No Holiday,Yes,October,1117
Morning,Autumn,No Holiday,Yes,October,1238
Afternoon,Autumn,No Holiday,Yes,October,1303
Afternoon,Autumn,No Holiday,Yes,October,1358
Afternoon,Autumn,No Holiday,Yes,October,1502
Afternoon,Autumn,No Holiday,Yes,October,1603
Afternoon,Autumn,No Holiday,Yes,October,2127
Afternoon,Autumn,No Holiday,Yes,October,2787
Night,Autumn,No Holiday,Yes,October,2150
Night,Autumn,No Holiday,Yes,October,1838
Night,Autumn,No Holiday,Yes,October,1788
Night,Autumn,No Holiday,Yes,October,1636
Night,Autumn,No Holiday,Yes,October,1196
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Morning,Autumn,Holiday,No,October,0
Afternoon,Autumn,Holiday,No,October,0
Afternoon,Autumn,Holiday,No,October,0
Afternoon,Autumn,Holiday,No,October,0
Afternoon,Autumn,Holiday,No,October,0
Afternoon,Autumn,Holiday,No,October,0
Afternoon,Autumn,Holiday,No,October,0
Night,Autumn,Holiday,No,October,0
Night,Autumn,Holiday,No,October,0
Night,Autumn,Holiday,No,October,0
Night,Autumn,Holiday,No,October,0
Night,Autumn,Holiday,No,October,0
Morning,Autumn,No Holiday,Yes,October,643
Morning,Autumn,No Holiday,Yes,October,144
Morning,Autumn,No Holiday,Yes,October,55
Morning,Autumn,No Holiday,Yes,October,90
Morning,Autumn,No Holiday,Yes,October,82
Morning,Autumn,No Holiday,Yes,October,152
Morning,Autumn,No Holiday,Yes,October,441
Morning,Autumn,No Holiday,Yes,October,1220
Morning,Autumn,No Holiday,Yes,October,2082
Morning,Autumn,No Holiday,Yes,October,1097
Morning,Autumn,No Holiday,Yes,October,792
Morning,Autumn,No Holiday,Yes,October,914
Morning,Autumn,No Holiday,Yes,October,1006
Afternoon,Autumn,No Holiday,Yes,October,1015
Afternoon,Autumn,No Holiday,Yes,October,1041
Afternoon,Autumn,No Holiday,Yes,October,1171
Afternoon,Autumn,No Holiday,Yes,October,1363
Afternoon,Autumn,No Holiday,Yes,October,1775
Afternoon,Autumn,No Holiday,Yes,October,2514
Night,Autumn,No Holiday,Yes,October,1723
Night,Autumn,No Holiday,Yes,October,1489
Night,Autumn,No Holiday,Yes,October,1445
Night,Autumn,No Holiday,Yes,October,1255
Night,Autumn,No Holiday,Yes,October,901
Morning,Autumn,No Holiday,Yes,October,707
Morning,Autumn,No Holiday,Yes,October,541
Morning,Autumn,No Holiday,Yes,October,341
Morning,Autumn,No Holiday,Yes,October,218
Morning,Autumn,No Holiday,Yes,October,145
Morning,Autumn,No Holiday,Yes,October,197
Morning,Autumn,No Holiday,Yes,October,518
Morning,Autumn,No Holiday,Yes,October,1233
Morning,Autumn,No Holiday,Yes,October,2000
Morning,Autumn,No Holiday,Yes,October,1070
Morning,Autumn,No Holiday,Yes,October,792
Morning,Autumn,No Holiday,Yes,October,926
Morning,Autumn,No Holiday,Yes,October,967
Afternoon,Autumn,No Holiday,Yes,October,1000
Afternoon,Autumn,No Holiday,Yes,October,991
Afternoon,Autumn,No Holiday,Yes,October,1054
Afternoon,Autumn,No Holiday,Yes,October,1284
Afternoon,Autumn,No Holiday,Yes,October,1685
Afternoon,Autumn,No Holiday,Yes,October,2378
Night,Autumn,No Holiday,Yes,October,1614
Night,Autumn,No Holiday,Yes,October,1389
Night,Autumn,No Holiday,Yes,October,1398
Night,Autumn,No Holiday,Yes,October,1221
Night,Autumn,No Holiday,Yes,October,857
Morning,Autumn,No Holiday,Yes,October,706
Morning,Autumn,No Holiday,Yes,October,531
Morning,Autumn,No Holiday,Yes,October,409
Morning,Autumn,No Holiday,Yes,October,225
Morning,Autumn,No Holiday,Yes,October,168
Morning,Autumn,No Holiday,Yes,October,183
Morning,Autumn,No Holiday,Yes,October,412
Morning,Autumn,No Holiday,Yes,October,1142
Morning,Autumn,No Holiday,Yes,October,1996
Morning,Autumn,No Holiday,Yes,October,1106
Morning,Autumn,No Holiday,Yes,October,877
Morning,Autumn,No Holiday,Yes,October,959
Morning,Autumn,No Holiday,Yes,October,1073
Afternoon,Autumn,No Holiday,Yes,October,1110
Afternoon,Autumn,No Holiday,Yes,October,1187
Afternoon,Autumn,No Holiday,Yes,October,1322
Afternoon,Autumn,No Holiday,Yes,October,1488
Afternoon,Autumn,No Holiday,Yes,October,1902
Afternoon,Autumn,No Holiday,Yes,October,2618
Night,Autumn,No Holiday,Yes,October,1804
Night,Autumn,No Holiday,Yes,October,1440
Night,Autumn,No Holiday,Yes,October,1292
Night,Autumn,No Holiday,Yes,October,1347
Night,Autumn,No Holiday,Yes,October,940
Morning,Autumn,No Holiday,Yes,October,835
Morning,Autumn,No Holiday,Yes,October,739
Morning,Autumn,No Holiday,Yes,October,512
Morning,Autumn,No Holiday,Yes,October,374
Morning,Autumn,No Holiday,Yes,October,226
Morning,Autumn,No Holiday,Yes,October,148
Morning,Autumn,No Holiday,Yes,October,209
Morning,Autumn,No Holiday,Yes,October,412
Morning,Autumn,No Holiday,Yes,October,728
Morning,Autumn,No Holiday,Yes,October,853
Morning,Autumn,No Holiday,Yes,October,1037
Morning,Autumn,No Holiday,Yes,October,1179
Morning,Autumn,No Holiday,Yes,October,1402
Afternoon,Autumn,No Holiday,Yes,October,1652
Afternoon,Autumn,No Holiday,Yes,October,1712
Afternoon,Autumn,No Holiday,Yes,October,1846
Afternoon,Autumn,No Holiday,Yes,October,1916
Afternoon,Autumn,No Holiday,Yes,October,1995
Afternoon,Autumn,No Holiday,Yes,October,1695
Night,Autumn,No Holiday,Yes,October,1381
Night,Autumn,No Holiday,Yes,October,1261
Night,Autumn,No Holiday,Yes,October,1312
Night,Autumn,No Holiday,Yes,October,1147
Night,Autumn,No Holiday,Yes,October,971
Morning,Autumn,No Holiday,Yes,October,811
Morning,Autumn,No Holiday,Yes,October,584
Morning,Autumn,No Holiday,Yes,October,429
Morning,Autumn,No Holiday,Yes,October,308
Morning,Autumn,No Holiday,Yes,October,185
Morning,Autumn,No Holiday,Yes,October,110
Morning,Autumn,No Holiday,Yes,October,150
Morning,Autumn,No Holiday,Yes,October,304
Morning,Autumn,No Holiday,Yes,October,556
Morning,Autumn,No Holiday,Yes,October,775
Morning,Autumn,No Holiday,Yes,October,847
Morning,Autumn,No Holiday,Yes,October,1056
Morning,Autumn,No Holiday,Yes,October,1394
Afternoon,Autumn,No Holiday,Yes,October,1593
Afternoon,Autumn,No Holiday,Yes,October,1767
Afternoon,Autumn,No Holiday,Yes,October,1948
Afternoon,Autumn,No Holiday,Yes,October,2097
Afternoon,Autumn,No Holiday,Yes,October,1990
Afternoon,Autumn,No Holiday,Yes,October,1662
Night,Autumn,No Holiday,Yes,October,1377
Night,Autumn,No Holiday,Yes,October,1306
Night,Autumn,No Holiday,Yes,October,1261
Night,Autumn,No Holiday,Yes,October,1029
Night,Autumn,No Holiday,Yes,October,810
Morning,Autumn,No Holiday,Yes,October,638
Morning,Autumn,No Holiday,Yes,October,393
Morning,Autumn,No Holiday,Yes,October,272
Morning,Autumn,No Holiday,Yes,October,171
Morning,Autumn,No Holiday,Yes,October,152
Morning,Autumn,No Holiday,Yes,October,209
Morning,Autumn,No Holiday,Yes,October,504
Morning,Autumn,No Holiday,Yes,October,1271
Morning,Autumn,No Holiday,Yes,October,2070
Morning,Autumn,No Holiday,Yes,October,1119
Morning,Autumn,No Holiday,Yes,October,837
Morning,Autumn,No Holiday,Yes,October,910
Morning,Autumn,No Holiday,Yes,October,1052
Afternoon,Autumn,No Holiday,Yes,October,1058
Afternoon,Autumn,No Holiday,Yes,October,1121
Afternoon,Autumn,No Holiday,Yes,October,1183
Afternoon,Autumn,No Holiday,Yes,October,1413
Afternoon,Autumn,No Holiday,Yes,October,1773
Afternoon,Autumn,No Holiday,Yes,October,2635
Night,Autumn,No Holiday,Yes,October,1911
Night,Autumn,No Holiday,Yes,October,1659
Night,Autumn,No Holiday,Yes,October,1556
Night,Autumn,No Holiday,Yes,October,1377
Night,Autumn,No Holiday,Yes,October,914
Morning,Autumn,No Holiday,Yes,October,726
Morning,Autumn,No Holiday,Yes,October,568
Morning,Autumn,No Holiday,Yes,October,427
Morning,Autumn,No Holiday,Yes,October,253
Morning,Autumn,No Holiday,Yes,October,145
Morning,Autumn,No Holiday,Yes,October,202
Morning,Autumn,No Holiday,Yes,October,491
Morning,Autumn,No Holiday,Yes,October,1216
Morning,Autumn,No Holiday,Yes,October,2134
Morning,Autumn,No Holiday,Yes,October,1177
Morning,Autumn,No Holiday,Yes,October,854
Morning,Autumn,No Holiday,Yes,October,914
Morning,Autumn,No Holiday,Yes,October,1063
Afternoon,Autumn,No Holiday,Yes,October,1108
Afternoon,Autumn,No Holiday,Yes,October,1113
Afternoon,Autumn,No Holiday,Yes,October,1203
Afternoon,Autumn,No Holiday,Yes,October,1407
Afternoon,Autumn,No Holiday,Yes,October,1811
Afternoon,Autumn,No Holiday,Yes,October,2716
Night,Autumn,No Holiday,Yes,October,1867
Night,Autumn,No Holiday,Yes,October,1568
Night,Autumn,No Holiday,Yes,October,1618
Night,Autumn,No Holiday,Yes,October,1425
Night,Autumn,No Holiday,Yes,October,950
Morning,Autumn,No Holiday,Yes,October,739
Morning,Autumn,No Holiday,Yes,October,600
Morning,Autumn,No Holiday,Yes,October,381
Morning,Autumn,No Holiday,Yes,October,239
Morning,Autumn,No Holiday,Yes,October,157
Morning,Autumn,No Holiday,Yes,October,210
Morning,Autumn,No Holiday,Yes,October,503
Morning,Autumn,No Holiday,Yes,October,1213
Morning,Autumn,No Holiday,Yes,October,2202
Morning,Autumn,No Holiday,Yes,October,1200
Morning,Autumn,No Holiday,Yes,October,842
Morning,Autumn,No Holiday,Yes,October,961
Morning,Autumn,No Holiday,Yes,October,1088
Afternoon,Autumn,No Holiday,Yes,October,1115
Afternoon,Autumn,No Holiday,Yes,October,1083
Afternoon,Autumn,No Holiday,Yes,October,1175
Afternoon,Autumn,No Holiday,Yes,October,1409
Afternoon,Autumn,No Holiday,Yes,October,1896
Afternoon,Autumn,No Holiday,Yes,October,2445
Night,Autumn,No Holiday,Yes,October,1819
Night,Autumn,No Holiday,Yes,October,1558
Night,Autumn,No Holiday,Yes,October,1493
Night,Autumn,No Holiday,Yes,October,1278
Night,Autumn,No Holiday,Yes,October,896
Morning,Autumn,No Holiday,Yes,October,694
Morning,Autumn,No Holiday,Yes,October,579
Morning,Autumn,No Holiday,Yes,October,385
Morning,Autumn,No Holiday,Yes,October,244
Morning,Autumn,No Holiday,Yes,October,165
Morning,Autumn,No Holiday,Yes,October,185
Morning,Autumn,No Holiday,Yes,October,458
Morning,Autumn,No Holiday,Yes,October,1191
Morning,Autumn,No Holiday,Yes,October,2154
Morning,Autumn,No Holiday,Yes,October,1165
Morning,Autumn,No Holiday,Yes,October,864
Morning,Autumn,No Holiday,Yes,October,917
Morning,Autumn,No Holiday,Yes,October,1132
Afternoon,Autumn,No Holiday,Yes,October,1152
Afternoon,Autumn,No Holiday,Yes,October,1122
Afternoon,Autumn,No Holiday,Yes,October,1203
Afternoon,Autumn,No Holiday,Yes,October,1473
Afternoon,Autumn,No Holiday,Yes,October,1804
Afternoon,Autumn,No Holiday,Yes,October,2499
Night,Autumn,No Holiday,Yes,October,1878
Night,Autumn,No Holiday,Yes,October,1528
Night,Autumn,No Holiday,Yes,October,1466
Night,Autumn,No Holiday,Yes,October,1302
Night,Autumn,No Holiday,Yes,October,944
Morning,Autumn,No Holiday,Yes,October,783
Morning,Autumn,No Holiday,Yes,October,653
Morning,Autumn,No Holiday,Yes,October,433
Morning,Autumn,No Holiday,Yes,October,262
Morning,Autumn,No Holiday,Yes,October,184
Morning,Autumn,No Holiday,Yes,October,162
Morning,Autumn,No Holiday,Yes,October,491
Morning,Autumn,No Holiday,Yes,October,1188
Morning,Autumn,No Holiday,Yes,October,2113
Morning,Autumn,No Holiday,Yes,October,1191
Morning,Autumn,No Holiday,Yes,October,850
Morning,Autumn,No Holiday,Yes,October,981
Morning,Autumn,No Holiday,Yes,October,1161
Afternoon,Autumn,No Holiday,Yes,October,1190
Afternoon,Autumn,No Holiday,Yes,October,1221
Afternoon,Autumn,No Holiday,Yes,October,1390
Afternoon,Autumn,No Holiday,Yes,October,1527
Afternoon,Autumn,No Holiday,Yes,October,1939
Afternoon,Autumn,No Holiday,Yes,October,2631
Night,Autumn,No Holiday,Yes,October,1769
Night,Autumn,No Holiday,Yes,October,1512
Night,Autumn,No Holiday,Yes,October,1457
Night,Autumn,No Holiday,Yes,October,1331
Night,Autumn,No Holiday,Yes,October,1018
Morning,Autumn,No Holiday,Yes,October,891
Morning,Autumn,No Holiday,Yes,October,774
Morning,Autumn,No Holiday,Yes,October,522
Morning,Autumn,No Holiday,Yes,October,386
Morning,Autumn,No Holiday,Yes,October,246
Morning,Autumn,No Holiday,Yes,October,154
Morning,Autumn,No Holiday,Yes,October,219
Morning,Autumn,No Holiday,Yes,October,427
Morning,Autumn,No Holiday,Yes,October,784
Morning,Autumn,No Holiday,Yes,October,921
Morning,Autumn,No Holiday,Yes,October,997
Morning,Autumn,No Holiday,Yes,October,1175
Morning,Autumn,No Holiday,Yes,October,1407
Afternoon,Autumn,No Holiday,Yes,October,1585
Afternoon,Autumn,No Holiday,Yes,October,1649
Afternoon,Autumn,No Holiday,Yes,October,1760
Afternoon,Autumn,No Holiday,Yes,October,1813
Afternoon,Autumn,No Holiday,Yes,October,1949
Afternoon,Autumn,No Holiday,Yes,October,1707
Night,Autumn,No Holiday,Yes,October,1407
Night,Autumn,No Holiday,Yes,October,1270
Night,Autumn,No Holiday,Yes,October,1249
Night,Autumn,No Holiday,Yes,October,1141
Night,Autumn,No Holiday,Yes,October,922
Morning,Autumn,No Holiday,Yes,October,848
Morning,Autumn,No Holiday,Yes,October,622
Morning,Autumn,No Holiday,Yes,October,428
Morning,Autumn,No Holiday,Yes,October,342
Morning,Autumn,No Holiday,Yes,October,206
Morning,Autumn,No Holiday,Yes,October,146
Morning,Autumn,No Holiday,Yes,October,172
Morning,Autumn,No Holiday,Yes,October,315
Morning,Autumn,No Holiday,Yes,October,534
Morning,Autumn,No Holiday,Yes,October,679
Morning,Autumn,No Holiday,Yes,October,936
Morning,Autumn,No Holiday,Yes,October,1055
Morning,Autumn,No Holiday,Yes,October,1417
Afternoon,Autumn,No Holiday,Yes,October,1519
Afternoon,Autumn,No Holiday,Yes,October,1642
Afternoon,Autumn,No Holiday,Yes,October,1891
Afternoon,Autumn,No Holiday,Yes,October,1976
Afternoon,Autumn,No Holiday,Yes,October,1883
Afternoon,Autumn,No Holiday,Yes,October,1618
Night,Autumn,No Holiday,Yes,October,1464
Night,Autumn,No Holiday,Yes,October,1306
Night,Autumn,No Holiday,Yes,October,1158
Night,Autumn,No Holiday,Yes,October,1025
Night,Autumn,No Holiday,Yes,October,724
Morning,Autumn,No Holiday,Yes,October,623
Morning,Autumn,No Holiday,Yes,October,372
Morning,Autumn,No Holiday,Yes,October,253
Morning,Autumn,No Holiday,Yes,October,175
Morning,Autumn,No Holiday,Yes,October,110
Morning,Autumn,No Holiday,Yes,October,202
Morning,Autumn,No Holiday,Yes,October,513
Morning,Autumn,No Holiday,Yes,October,1244
Morning,Autumn,No Holiday,Yes,October,2111
Morning,Autumn,No Holiday,Yes,October,1104
Morning,Autumn,No Holiday,Yes,October,817
Morning,Autumn,No Holiday,Yes,October,941
Morning,Autumn,No Holiday,Yes,October,1034
Afternoon,Autumn,No Holiday,Yes,October,1064
Afternoon,Autumn,No Holiday,Yes,October,1122
Afternoon,Autumn,No Holiday,Yes,October,1167
Afternoon,Autumn,No Holiday,Yes,October,1464
Afternoon,Autumn,No Holiday,Yes,October,1904
Afternoon,Autumn,No Holiday,Yes,October,2613
Night,Autumn,No Holiday,Yes,October,1860
Night,Autumn,No Holiday,Yes,October,1593
Night,Autumn,No Holiday,Yes,October,1513
Night,Autumn,No Holiday,Yes,October,1360
Night,Autumn,No Holiday,Yes,October,916
Morning,Autumn,No Holiday,Yes,October,726
Morning,Autumn,No Holiday,Yes,October,547
Morning,Autumn,No Holiday,Yes,October,356
Morning,Autumn,No Holiday,Yes,October,243
Morning,Autumn,No Holiday,Yes,October,170
Morning,Autumn,No Holiday,Yes,October,193
Morning,Autumn,No Holiday,Yes,October,456
Morning,Autumn,No Holiday,Yes,October,839
Morning,Autumn,No Holiday,Yes,October,1423
Morning,Autumn,No Holiday,Yes,October,1026
Morning,Autumn,No Holiday,Yes,October,735
Morning,Autumn,No Holiday,Yes,October,81
Morning,Autumn,No Holiday,Yes,October,363
Afternoon,Autumn,No Holiday,Yes,October,652
Afternoon,Autumn,No Holiday,Yes,October,837
Afternoon,Autumn,No Holiday,Yes,October,1010
Afternoon,Autumn,No Holiday,Yes,October,1294
Afternoon,Autumn,No Holiday,Yes,October,1604
Afternoon,Autumn,No Holiday,Yes,October,2415
Night,Autumn,No Holiday,Yes,October,1685
Night,Autumn,No Holiday,Yes,October,1433
Night,Autumn,No Holiday,Yes,October,1380
Night,Autumn,No Holiday,Yes,October,1257
Night,Autumn,No Holiday,Yes,October,876
Morning,Autumn,No Holiday,Yes,October,708
Morning,Autumn,No Holiday,Yes,October,573
Morning,Autumn,No Holiday,Yes,October,371
Morning,Autumn,No Holiday,Yes,October,249
Morning,Autumn,No Holiday,Yes,October,162
Morning,Autumn,No Holiday,Yes,October,164
Morning,Autumn,No Holiday,Yes,October,453
Morning,Autumn,No Holiday,Yes,October,1165
Morning,Autumn,No Holiday,Yes,October,2108
